secid,date,expiration,ForwardPrice
108105,20100311,20101231,1134.742895
108105,20100311,20110618,1129.319079
108105,20100311,20111217,1127.371583
108105,20100311,20121222,1134.309151
108105,20100312,20100320,1149.625676
108105,20100312,20100331,1148.904335
108105,20100312,20100417,1147.949565
108105,20100312,20100522,1145.928938
108105,20100312,20100619,1144.352445
108105,20100312,20100630,1143.633027
108105,20100312,20100630,1143.688066
108105,20100312,20100918,1139.560439
108105,20100312,20100930,1138.862722
108105,20100312,20100930,1138.9122
108105,20100312,20101218,1135.222138
108105,20100312,20101231,1134.607388
108105,20100312,20101231,1134.647809
108105,20100312,20110618,1129.344631
108105,20100312,20111217,1127.46904
108105,20100312,20121222,1134.671014
108105,20100315,20100320,1150.327868
108105,20100315,20100331,1149.604717
108105,20100315,20100417,1148.647983
108105,20100315,20100522,1146.632886
108105,20100315,20100619,1145.059861
108105,20100315,20100630,1144.340234
108105,20100315,20100630,1144.395297
108105,20100315,20100918,1140.233335
108105,20100315,20100930,1139.523517
108105,20100315,20100930,1139.573904
108105,20100315,20101218,1135.791899
108105,20100315,20101231,1135.156589
108105,20100315,20101231,1135.198422
108105,20100315,20110618,1129.612802
108105,20100315,20111217,1127.466979
108105,20100315,20121222,1134.290418
108105,20100316,20100320,1159.338329
108105,20100316,20100331,1158.613815
108105,20100316,20100417,1157.650452
108105,20100316,20100522,1155.608019
108105,20100316,20100619,1154.014923
108105,20100316,20100630,1153.282948
108105,20100316,20100630,1153.339001
108105,20100316,20100918,1149.074371
108105,20100316,20100930,1148.343163
108105,20100316,20100930,1148.395118
108105,20100316,20101218,1144.47258
108105,20100316,20101231,1143.805986
108105,20100316,20101231,1143.849946
108105,20100316,20110618,1137.868118
108105,20100316,20111217,1135.371303
108105,20100316,20121222,1141.647461
108105,20100317,20100320,1166.148983
108105,20100317,20100331,1165.420339
108105,20100317,20100417,1164.451041
108105,20100317,20100522,1162.399405
108105,20100317,20100619,1160.795703
108105,20100317,20100630,1160.058988
108105,20100317,20100630,1160.115411
108105,20100317,20100918,1155.812905
108105,20100317,20100930,1155.07348
108105,20100317,20100930,1155.126034
108105,20100317,20101218,1151.151167
108105,20100317,20101231,1150.477725
108105,20100317,20101231,1150.522139
108105,20100317,20110618,1144.471506
108105,20100317,20111217,1141.952225
108105,20100317,20121222,1148.24867
108105,20100318,20100320,1165.83
108105,20100318,20100331,1165.101956
108105,20100318,20100417,1164.136606
108105,20100318,20100522,1162.122199
108105,20100318,20100619,1160.548824
108105,20100318,20100630,1159.825532
108105,20100318,20100630,1159.880895
108105,20100318,20100918,1155.686788
108105,20100318,20100930,1154.968733
108105,20100318,20100930,1155.019731
108105,20100318,20101218,1151.180049
108105,20100318,20101231,1150.530632
108105,20100318,20101231,1150.573429
108105,20100318,20110618,1144.792202
108105,20100318,20111217,1142.465008
108105,20100318,20121222,1148.935932
108105,20100319,20100326,1159.478631
108105,20100319,20100331,1159.238661
108105,20100319,20100417,1158.283093
108105,20100319,20100522,1156.285368
108105,20100319,20100619,1154.733164
108105,20100319,20100630,1154.022695
108105,20100319,20100630,1154.077026
108105,20100319,20100918,1150.016603
108105,20100319,20100930,1149.322838
108105,20100319,20100930,1149.372059
108105,20100319,20101218,1145.689929
108105,20100319,20101231,1145.07144
108105,20100319,20101231,1145.112141
108105,20100319,20110618,1139.717849
108105,20100319,20111217,1137.827091
108105,20100319,20121222,1145.00105
108105,20100322,20100326,1165.568423
108105,20100322,20100331,1165.326977
108105,20100322,20100417,1164.368001
108105,20100322,20100522,1162.351313
108105,20100322,20100619,1160.779725
108105,20100322,20100630,1160.059087
108105,20100322,20100630,1160.114235
108105,20100322,20100717,1159.237552
108105,20100322,20100918,1155.95618
108105,20100322,20100930,1155.247881
108105,20100322,20100930,1155.298154
108105,20100322,20101218,1151.527664
108105,20100322,20101231,1150.891619
108105,20100322,20101231,1150.933501
108105,20100322,20110319,1147.929055
108105,20100322,20110618,1145.324078
108105,20100322,20111217,1143.196356
108105,20100322,20121222,1149.877215
108105,20100323,20100326,1173.987707
108105,20100323,20100331,1173.744693
108105,20100323,20100417,1172.779028
108105,20100323,20100522,1170.73738
108105,20100323,20100619,1169.143849
108105,20100323,20100630,1168.413433
108105,20100323,20100630,1168.469347
108105,20100323,20100717,1167.580174
108105,20100323,20100918,1164.251298
108105,20100323,20100930,1163.532943
108105,20100323,20100930,1163.583935
108105,20100323,20101218,1159.757056
108105,20100323,20101231,1159.112875
108105,20100323,20101231,1159.155291
108105,20100323,20110319,1156.113142
108105,20100323,20110618,1153.440861
108105,20100323,20111217,1151.101762
108105,20100323,20121222,1157.379585
108105,20100324,20100326,1167.599495
108105,20100324,20100331,1167.358522
108105,20100324,20100417,1166.400419
108105,20100324,20100522,1164.378386
108105,20100324,20100619,1162.803174
108105,20100324,20100630,1162.082703
108105,20100324,20100630,1162.137828
108105,20100324,20100717,1161.261725
108105,20100324,20100918,1158.005642
108105,20100324,20100930,1157.304625
108105,20100324,20100930,1157.35435
108105,20100324,20101218,1153.639716
108105,20100324,20101231,1153.02415
108105,20100324,20101231,1153.064614
108105,20100324,20110319,1150.191305
108105,20100324,20110618,1147.766034
108105,20100324,20111217,1145.973221
108105,20100324,20121222,1153.42469
108105,20100325,20100326,1165.669904
108105,20100325,20100331,1165.429552
108105,20100325,20100417,1164.473719
108105,20100325,20100522,1162.462423
108105,20100325,20100619,1160.891899
108105,20100325,20100630,1160.173707
108105,20100325,20100630,1160.228663
108105,20100325,20100717,1159.35515
108105,20100325,20100918,1156.108955
108105,20100325,20100930,1155.408623
108105,20100325,20100930,1155.458309
108105,20100325,20101218,1151.742384
108105,20100325,20101231,1151.126889
108105,20100325,20101231,1151.167353
108105,20100325,20110319,1148.292056
108105,20100325,20110618,1145.877938
108105,20100325,20111217,1144.227589
108105,20100325,20121222,1152.238559
108105,20100326,20100331,1166.35012
108105,20100326,20100401,1166.230199
108105,20100326,20100417,1165.395264
108105,20100326,20100522,1163.381757
108105,20100326,20100619,1161.813511
108105,20100326,20100630,1161.096251
108105,20100326,20100630,1161.15113
108105,20100326,20100717,1160.278978
108105,20100326,20100918,1157.024505
108105,20100326,20100930,1156.323344
108105,20100326,20100930,1156.373091
108105,20100326,20101218,1152.650877
108105,20100326,20101231,1152.028744
108105,20100326,20101231,1152.069669
108105,20100326,20110319,1149.15069
108105,20100326,20110618,1146.644586
108105,20100326,20111217,1144.743501
108105,20100326,20121222,1152.300746
108105,20100329,20100331,1173.159663
108105,20100329,20100401,1173.038998
108105,20100329,20100417,1172.198142
108105,20100329,20100522,1170.173915
108105,20100329,20100619,1168.594706
108105,20100329,20100630,1167.872556
108105,20100329,20100630,1167.927815
108105,20100329,20100717,1167.04949
108105,20100329,20100918,1163.767273
108105,20100329,20100930,1163.059527
108105,20100329,20100930,1163.109751
108105,20100329,20101218,1159.347806
108105,20100329,20101231,1158.7208
108105,20100329,20101231,1158.762043
108105,20100329,20110319,1155.821659
108105,20100329,20110618,1153.309942
108105,20100329,20111217,1151.457538
108105,20100329,20121222,1159.301855
108105,20100330,20100331,1173.27
108105,20100330,20100401,1173.149823
108105,20100330,20100417,1172.311533
108105,20100330,20100522,1170.29274
108105,20100330,20100619,1168.717994
108105,20100330,20100630,1167.996251
108105,20100330,20100630,1168.051497
108105,20100330,20100717,1167.173017
108105,20100330,20100918,1163.886119
108105,20100330,20100930,1163.178612
108105,20100330,20100930,1163.228821
108105,20100330,20101218,1159.466958
108105,20100330,20101231,1158.841955
108105,20100330,20101231,1158.883059
108105,20100330,20110319,1155.955946
108105,20100330,20110618,1153.488232
108105,20100330,20111217,1151.723684
108105,20100330,20121222,1159.751033
108105,20100331,20100331,1169.489888
108105,20100331,20100401,1169.370315
108105,20100331,20100417,1168.535781
108105,20100331,20100522,1166.522411
108105,20100331,20100619,1164.946673
108105,20100331,20100630,1164.224807
108105,20100331,20100630,1164.280079
108105,20100331,20100717,1163.40085
108105,20100331,20100918,1160.078702
108105,20100331,20100930,1159.362028
108105,20100331,20100930,1159.412927
108105,20100331,20101218,1155.581309
108105,20100331,20101231,1154.940765
108105,20100331,20101231,1154.982936
108105,20100331,20110319,1151.960834
108105,20100331,20110618,1149.366345
108105,20100331,20111217,1147.296866
108105,20100331,20121222,1154.783692
108105,20100401,20100409,1177.619831
108105,20100401,20100417,1177.261275
108105,20100401,20100522,1175.234278
108105,20100401,20100619,1173.651666
108105,20100401,20100630,1172.924843
108105,20100401,20100630,1172.980505
108105,20100401,20100717,1172.094844
108105,20100401,20100918,1168.767214
108105,20100401,20100930,1168.050842
108105,20100401,20100930,1168.101701
108105,20100401,20101218,1164.281775
108105,20100401,20101231,1163.645074
108105,20100401,20101231,1163.686969
108105,20100401,20110319,1160.694289
108105,20100401,20110331,1160.252418
108105,20100401,20110331,1160.283339
108105,20100401,20110618,1158.169142
108105,20100401,20111217,1156.261001
108105,20100401,20121222,1164.287621
108105,20100405,20100409,1187.198529
108105,20100405,20100417,1186.837084
108105,20100405,20100522,1184.807933
108105,20100405,20100619,1183.226846
108105,20100405,20100630,1182.503975
108105,20100405,20100630,1182.559288
108105,20100405,20100717,1181.680139
108105,20100405,20100918,1178.425066
108105,20100405,20100930,1177.729315
108105,20100405,20100930,1177.77863
108105,20100405,20101218,1174.112375
108105,20100405,20101231,1173.516955
108105,20100405,20101231,1173.556004
108105,20100405,20110319,1170.821801
108105,20100405,20110331,1170.437139
108105,20100405,20110331,1170.463881
108105,20100405,20110618,1168.718671
108105,20100405,20111217,1167.964048
108105,20100405,20121222,1178.728248
108105,20100406,20100409,1189.259569
108105,20100406,20100417,1188.899248
108105,20100406,20100522,1186.87482
108105,20100406,20100619,1185.297281
108105,20100406,20100630,1184.572762
108105,20100406,20100630,1184.628241
108105,20100406,20100717,1183.745653
108105,20100406,20100918,1180.440836
108105,20100406,20100930,1179.730972
108105,20100406,20100930,1179.781348
108105,20100406,20101218,1176.007584
108105,20100406,20101231,1175.387161
108105,20100406,20101231,1175.427929
108105,20100406,20110319,1172.540103
108105,20100406,20110331,1172.127115
108105,20100406,20110331,1172.155916
108105,20100406,20110618,1170.233514
108105,20100406,20111217,1169.049817
108105,20100406,20121222,1178.944074
108105,20100407,20100409,1182.330789
108105,20100407,20100417,1181.973296
108105,20100407,20100522,1179.959089
108105,20100407,20100619,1178.380071
108105,20100407,20100630,1177.655451
108105,20100407,20100630,1177.710965
108105,20100407,20100717,1176.827229
108105,20100407,20100918,1173.494133
108105,20100407,20100930,1172.773409
108105,20100407,20100930,1172.82461
108105,20100407,20101218,1168.963278
108105,20100407,20101231,1168.314912
108105,20100407,20101231,1168.357615
108105,20100407,20110319,1165.290543
108105,20100407,20110331,1164.837322
108105,20100407,20110331,1164.869067
108105,20100407,20110618,1162.685424
108105,20100407,20111217,1160.800231
108105,20100407,20121222,1169.256455
108105,20100408,20100409,1186.380282
108105,20100408,20100417,1186.022634
108105,20100408,20100522,1184.003962
108105,20100408,20100619,1182.429366
108105,20100408,20100630,1181.704759
108105,20100408,20100630,1181.760274
108105,20100408,20100717,1180.876505
108105,20100408,20100918,1177.543683
108105,20100408,20100930,1176.821536
108105,20100408,20100930,1176.872847
108105,20100408,20101218,1172.999446
108105,20100408,20101231,1172.349517
108105,20100408,20101231,1172.392326
108105,20100408,20110319,1169.316309
108105,20100408,20110331,1168.862011
108105,20100408,20110331,1168.893833
108105,20100408,20110618,1166.704487
108105,20100408,20111217,1164.817434
108105,20100408,20121222,1173.371865
108105,20100409,20100417,1194.011587
108105,20100409,20100522,1191.991064
108105,20100409,20100619,1190.415853
108105,20100409,20100630,1189.690983
108105,20100409,20100630,1189.746517
108105,20100409,20100717,1188.862486
108105,20100409,20100918,1185.543615
108105,20100409,20100930,1184.825116
108105,20100409,20100930,1184.876153
108105,20100409,20101218,1181.030478
108105,20100409,20101231,1180.383838
108105,20100409,20101231,1180.426424
108105,20100409,20110319,1177.368956
108105,20100409,20110331,1176.916823
108105,20100409,20110331,1176.94849
108105,20100409,20110618,1174.771041
108105,20100409,20111217,1172.905497
108105,20100409,20121222,1181.575153
108105,20100412,20100417,1196.301116
108105,20100412,20100522,1194.285451
108105,20100412,20100619,1192.712803
108105,20100412,20100630,1191.991027
108105,20100412,20100630,1192.046312
108105,20100412,20100717,1191.166454
108105,20100412,20100918,1187.84054
108105,20100412,20100930,1187.120094
108105,20100412,20100930,1187.171285
108105,20100412,20101218,1183.30609
108105,20100412,20101231,1182.650934
108105,20100412,20101231,1182.694113
108105,20100412,20110319,1179.580488
108105,20100412,20110331,1179.116075
108105,20100412,20110331,1179.148641
108105,20100412,20110618,1176.891321
108105,20100412,20111217,1174.794113
108105,20100412,20121222,1182.705309
108105,20100413,20100417,1197.181191
108105,20100413,20100522,1195.172017
108105,20100413,20100619,1193.604478
108105,20100413,20100630,1192.885137
108105,20100413,20100630,1192.940238
108105,20100413,20100717,1192.06328
108105,20100413,20100918,1188.753646
108105,20100413,20100930,1188.037546
108105,20100413,20100930,1188.08842
108105,20100413,20101218,1184.250951
108105,20100413,20101231,1183.60076
108105,20100413,20101231,1183.643605
108105,20100413,20110319,1180.557331
108105,20100413,20110331,1180.095845
108105,20100413,20110331,1180.128204
108105,20100413,20110618,1177.885814
108105,20100413,20111217,1175.740706
108105,20100413,20121222,1183.214496
108105,20100414,20100417,1210.5901
108105,20100414,20100522,1208.516371
108105,20100414,20100619,1206.935174
108105,20100414,20100630,1206.207568
108105,20100414,20100630,1206.263216
108105,20100414,20100717,1205.379291
108105,20100414,20100918,1202.036971
108105,20100414,20100930,1201.311648
108105,20100414,20100930,1201.36317
